priority,pair_id,english_page,spanish_page,page_name,placement,current_asset,requested_filename,shot_brief_en,shot_brief_es,recommended_dimensions,crop_guidance,delivery_format,target_web_weight,rights_requirement,status
Medium,CAT021,/nanegalito-choco-andino-guide/,/es/guia-nanegalito-choco-andino/,Nanegalito and the Chocó Andino,content_card,/assets/images/pages/home/coffee-cherries.jpg,assets/images/pages/replacements/cat021-card-01.jpg,Ripe coffee cherries on a productive plant,Cerezas maduras de café en una planta productiva,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT021,/nanegalito-choco-andino-guide/,/es/guia-nanegalito-choco-andino/,Nanegalito and the Chocó Andino,content_card,/assets/images/pages/home/cacao-processing.jpg,assets/images/pages/replacements/cat021-card-02.jpg,Agricultural product drying during a hands-on process,Producto agrícola secándose durante un proceso práctico,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT021,/nanegalito-choco-andino-guide/,/es/guia-nanegalito-choco-andino/,Nanegalito and the Chocó Andino,content_card,/assets/cat_park_page_02.jpg,assets/images/pages/replacements/cat021-card-03.jpg,Mountain forest landscape in the Chocó Andino,Paisaje de bosque montano del Chocó Andino,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT021,/nanegalito-choco-andino-guide/,/es/guia-nanegalito-choco-andino/,Nanegalito and the Chocó Andino,content_card,/assets/images/pages/placeholders/placeholder-tour.jpg,assets/images/pages/replacements/cat021-card-04.jpg,Rural road through northwestern Pichincha,Camino rural por el noroccidente de Pichincha,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
Medium,CAT021,/nanegalito-choco-andino-guide/,/es/guia-nanegalito-choco-andino/,Nanegalito and the Chocó Andino,content_card,/assets/images/pages/home/cacao-pod.jpg,assets/images/pages/replacements/cat021-card-05.jpg,Regional crop representing rural food and producer knowledge,Cultivo regional que representa gastronomía y conocimiento productivo,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT021,/nanegalito-choco-andino-guide/,/es/guia-nanegalito-choco-andino/,Nanegalito and the Chocó Andino,content_card,/assets/images/pages/placeholders/placeholder-clouds.jpg,assets/images/pages/replacements/cat021-card-06.jpg,Clouds moving through forested mountain slopes,Nubes moviéndose por laderas montañosas boscosas,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
Medium,CAT022,/mashpi-pachijal-choco-andino/,/es/mashpi-pachijal-choco-andino/,Mashpi and Pachijal in the Chocó Andino,hero,/assets/cat_park_page_02.jpg,assets/images/pages/replacements/cat022-hero.jpg,Forested lower slopes representative of the Mashpi and Pachijal landscape,Laderas boscosas de menor elevación representativas del paisaje de Mashpi y Pachijal,1800x1350 minimum,4:3 source; keep subject inside center square safe area,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",400 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT022,/mashpi-pachijal-choco-andino/,/es/mashpi-pachijal-choco-andino/,Mashpi and Pachijal in the Chocó Andino,content_card,/assets/images/pages/placeholders/placeholder-clouds.jpg,assets/images/pages/replacements/cat022-card-01.jpg,Clouds crossing forested foothills at lower elevation,Nubes atravesando estribaciones boscosas de menor elevación,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
Medium,CAT022,/mashpi-pachijal-choco-andino/,/es/mashpi-pachijal-choco-andino/,Mashpi and Pachijal in the Chocó Andino,content_card,/assets/cta_park_page_03.jpg,assets/images/pages/replacements/cat022-card-02.jpg,Water moving through a forested watershed,Agua moviéndose por una microcuenca boscosa,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT022,/mashpi-pachijal-choco-andino/,/es/mashpi-pachijal-choco-andino/,Mashpi and Pachijal in the Chocó Andino,content_card,/assets/images/pages/home/cacao-pod.jpg,assets/images/pages/replacements/cat022-card-03.jpg,Cacao pod representing productive landscapes near Mashpi,Mazorca de cacao que representa paisajes productivos cerca de Mashpi,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT022,/mashpi-pachijal-choco-andino/,/es/mashpi-pachijal-choco-andino/,Mashpi and Pachijal in the Chocó Andino,content_card,/assets/images/pages/placeholders/placeholder-tour.jpg,assets/images/pages/replacements/cat022-card-04.jpg,Rural road through forested western terrain,Camino rural por el terreno boscoso occidental,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
Medium,CAT022,/mashpi-pachijal-choco-andino/,/es/mashpi-pachijal-choco-andino/,Mashpi and Pachijal in the Chocó Andino,content_card,/assets/images/pages/placeholders/placeholder-gallery.jpg,assets/images/pages/replacements/cat022-card-05.jpg,View across a forested valley in the Chocó Andino,Vista sobre un valle boscoso del Chocó Andino,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
Medium,CAT022,/mashpi-pachijal-choco-andino/,/es/mashpi-pachijal-choco-andino/,Mashpi and Pachijal in the Chocó Andino,content_card,/assets/images/pages/home/cacao-processing.jpg,assets/images/pages/replacements/cat022-card-06.jpg,Hands working with an agricultural product,Manos trabajando con un producto agrícola,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
High,CAT023,/mindo-and-choco-andino/,/es/mindo-y-choco-andino/,Mindo and the Chocó Andino,hero,/assets/cta_park_page_03.jpg,assets/images/pages/replacements/cat023-hero.jpg,Cloud forest river landscape representative of Mindo and the Chocó Andino,Paisaje de río y bosque nublado representativo de Mindo y el Chocó Andino,1800x1350 minimum,4:3 source; keep subject inside center square safe area,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",400 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
High,CAT023,/mindo-and-choco-andino/,/es/mindo-y-choco-andino/,Mindo and the Chocó Andino,content_card,/assets/cta_park_page_03.jpg,assets/images/pages/replacements/cat023-card-01.jpg,Cloud forest scenery associated with Mindo activities,Paisaje de cascada y bosque asociado con actividades de Mindo,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
High,CAT023,/mindo-and-choco-andino/,/es/mindo-y-choco-andino/,Mindo and the Chocó Andino,content_card,/assets/images/pages/placeholders/placeholder-gallery.jpg,assets/images/pages/replacements/cat023-card-02.jpg,Binoculars overlooking a forested landscape,Binoculares frente a un paisaje boscoso,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
High,CAT023,/mindo-and-choco-andino/,/es/mindo-y-choco-andino/,Mindo and the Chocó Andino,content_card,/assets/cat_park_page_02.jpg,assets/images/pages/replacements/cat023-card-03.jpg,Broad mountain forest landscape of the Chocó Andino,Amplio paisaje de bosque montano del Chocó Andino,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
High,CAT023,/mindo-and-choco-andino/,/es/mindo-y-choco-andino/,Mindo and the Chocó Andino,content_card,/assets/images/pages/home/cacao-pod.jpg,assets/images/pages/replacements/cat023-card-04.jpg,Cacao pod representing producer experiences outside a standard Mindo circuit,Cacao que representa experiencias productivas fuera del circuito habitual de Mindo,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
High,CAT023,/mindo-and-choco-andino/,/es/mindo-y-choco-andino/,Mindo and the Chocó Andino,content_card,/assets/images/pages/placeholders/placeholder-tour.jpg,assets/images/pages/replacements/cat023-card-05.jpg,Rural road connecting destinations in northwestern Pichincha,Camino rural que conecta destinos del noroccidente de Pichincha,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
High,CAT023,/mindo-and-choco-andino/,/es/mindo-y-choco-andino/,Mindo and the Chocó Andino,content_card,/assets/images/pages/placeholders/placeholder-clouds.jpg,assets/images/pages/replacements/cat023-card-06.jpg,Clouds across forested mountain elevations,Nubes sobre distintas elevaciones boscosas,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
Medium,CAT024,/cloud-forest-waterfalls-choco-andino/,/es/bosque-nublado-y-cascadas-choco-andino/,Cloud Forest and Waterfalls in the Chocó Andino,hero,/assets/cta_park_page_03.jpg,assets/images/pages/replacements/cat024-hero.jpg,Cloud forest landscape shaped by mountain watersheds,Paisaje de bosque nublado entre cuencas montañosas,1800x1350 minimum,4:3 source; keep subject inside center square safe area,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",400 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT024,/cloud-forest-waterfalls-choco-andino/,/es/bosque-nublado-y-cascadas-choco-andino/,Cloud Forest and Waterfalls in the Chocó Andino,content_card,/assets/images/pages/placeholders/placeholder-clouds.jpg,assets/images/pages/replacements/cat024-card-01.jpg,Cloud layers crossing forested mountain slopes,Capas de nubes sobre laderas boscosas,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
Medium,CAT024,/cloud-forest-waterfalls-choco-andino/,/es/bosque-nublado-y-cascadas-choco-andino/,Cloud Forest and Waterfalls in the Chocó Andino,content_card,/assets/cta_park_page_03.jpg,assets/images/pages/replacements/cat024-card-02.jpg,Humid cloud forest shaped by rivers and rainfall,Bosque nublado húmedo moldeado por ríos y lluvias,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT024,/cloud-forest-waterfalls-choco-andino/,/es/bosque-nublado-y-cascadas-choco-andino/,Cloud Forest and Waterfalls in the Chocó Andino,content_card,/assets/images/pages/placeholders/placeholder-tour.jpg,assets/images/pages/replacements/cat024-card-03.jpg,Rural entrance road leading into forest,Vía rural de entrada hacia el bosque,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
Medium,CAT024,/cloud-forest-waterfalls-choco-andino/,/es/bosque-nublado-y-cascadas-choco-andino/,Cloud Forest and Waterfalls in the Chocó Andino,content_card,/assets/cat_park_page_02.jpg,assets/images/pages/replacements/cat024-card-04.jpg,Mountain forest with steep terrain,Bosque montañoso con terreno inclinado,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT024,/cloud-forest-waterfalls-choco-andino/,/es/bosque-nublado-y-cascadas-choco-andino/,Cloud Forest and Waterfalls in the Chocó Andino,content_card,/assets/images/pages/placeholders/placeholder-gallery.jpg,assets/images/pages/replacements/cat024-card-05.jpg,Traveler viewing wet cloud forest conditions,Visitante observando condiciones húmedas del bosque,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
Medium,CAT024,/cloud-forest-waterfalls-choco-andino/,/es/bosque-nublado-y-cascadas-choco-andino/,Cloud Forest and Waterfalls in the Chocó Andino,content_card,/assets/cat_park_page_02.jpg,assets/images/pages/replacements/cat024-card-06.jpg,Green forest landscape near Mindo,Paisaje de bosque verde cerca de Mindo,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT025,/local-farms-and-producers-choco-andino/,/es/fincas-y-productores-choco-andino/,Local Farms and Producers in the Chocó Andino,hero,/assets/images/pages/home/cacao-pod.jpg,assets/images/pages/replacements/cat025-hero.jpg,Open cacao pod showing beans and pulp,Mazorca de cacao abierta con sus granos y pulpa,1800x1350 minimum,4:3 source; keep subject inside center square safe area,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",400 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT025,/local-farms-and-producers-choco-andino/,/es/fincas-y-productores-choco-andino/,Local Farms and Producers in the Chocó Andino,content_card,/assets/images/pages/home/cacao-pod.jpg,assets/images/pages/replacements/cat025-card-01.jpg,Cacao pod opened to show fresh beans,Mazorca abierta con granos frescos de cacao,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT025,/local-farms-and-producers-choco-andino/,/es/fincas-y-productores-choco-andino/,Local Farms and Producers in the Chocó Andino,content_card,/assets/images/pages/home/coffee-cherries.jpg,assets/images/pages/replacements/cat025-card-02.jpg,Ripe coffee cherries growing on a branch,Cerezas maduras de café en una rama,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT025,/local-farms-and-producers-choco-andino/,/es/fincas-y-productores-choco-andino/,Local Farms and Producers in the Chocó Andino,content_card,/assets/images/pages/placeholders/placeholder-tour.jpg,assets/images/pages/replacements/cat025-card-03.jpg,Rural productive landscape in northwestern Pichincha,Paisaje productivo rural del noroccidente de Pichincha,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
Medium,CAT025,/local-farms-and-producers-choco-andino/,/es/fincas-y-productores-choco-andino/,Local Farms and Producers in the Chocó Andino,content_card,/assets/cat_park_page_02.jpg,assets/images/pages/replacements/cat025-card-04.jpg,Forested rural mountains near productive communities,Montañas rurales boscosas cerca de comunidades productivas,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT025,/local-farms-and-producers-choco-andino/,/es/fincas-y-productores-choco-andino/,Local Farms and Producers in the Chocó Andino,content_card,/assets/images/pages/home/cacao-processing.jpg,assets/images/pages/replacements/cat025-card-05.jpg,Cacao beans arranged during local processing,Granos de cacao durante un proceso local,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT025,/local-farms-and-producers-choco-andino/,/es/fincas-y-productores-choco-andino/,Local Farms and Producers in the Chocó Andino,content_card,/assets/images/pages/placeholders/placeholder-hero.jpg,assets/images/pages/replacements/cat025-card-06.jpg,Rural learning setting overlooking forest,Espacio rural de aprendizaje con vista al bosque,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
High,CAT026,/quito-to-choco-andino-transport/,/es/transporte-quito-choco-andino/,Quito to the Chocó Andino Transport,hero,/assets/cat_park_page_02.jpg,assets/images/pages/replacements/cat026-hero.jpg,Forested mountains along a regional route northwest of Quito,Montañas boscosas en una ruta regional al noroccidente de Quito,1800x1350 minimum,4:3 source; keep subject inside center square safe area,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",400 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
High,CAT026,/quito-to-choco-andino-transport/,/es/transporte-quito-choco-andino/,Quito to the Chocó Andino Transport,content_card,/assets/images/pages/placeholders/placeholder-tour.jpg,assets/images/pages/replacements/cat026-card-01.jpg,Urban meeting point used to discuss Quito pickup,Punto urbano usado para coordinar una recogida en Quito,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
High,CAT026,/quito-to-choco-andino-transport/,/es/transporte-quito-choco-andino/,Quito to the Chocó Andino Transport,content_card,/assets/cat_park_page_02.jpg,assets/images/pages/replacements/cat026-card-02.jpg,Wide mountain landscape showing varied regional geography,Paisaje montañoso amplio de una geografía regional variada,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
High,CAT026,/quito-to-choco-andino-transport/,/es/transporte-quito-choco-andino/,Quito to the Chocó Andino Transport,content_card,/assets/images/pages/placeholders/placeholder-gallery.jpg,assets/images/pages/replacements/cat026-card-03.jpg,Travel equipment representing passenger and luggage needs,Equipo de viaje como ejemplo de necesidades de pasajeros y equipaje,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
High,CAT026,/quito-to-choco-andino-transport/,/es/transporte-quito-choco-andino/,Quito to the Chocó Andino Transport,content_card,/assets/images/pages/placeholders/placeholder-clouds.jpg,assets/images/pages/replacements/cat026-card-04.jpg,Clouds over mountain roads where weather affects travel,Nubes sobre caminos montañosos afectados por el clima,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
High,CAT026,/quito-to-choco-andino-transport/,/es/transporte-quito-choco-andino/,Quito to the Chocó Andino Transport,content_card,/assets/images/pages/home/cacao-processing.jpg,assets/images/pages/replacements/cat026-card-05.jpg,Working producer site requiring scheduled arrival,Lugar productivo que requiere una llegada programada,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
High,CAT026,/quito-to-choco-andino-transport/,/es/transporte-quito-choco-andino/,Quito to the Chocó Andino Transport,content_card,/assets/cta_park_page_03.jpg,assets/images/pages/replacements/cat026-card-06.jpg,Cloud forest landscape representing the return from a regional outing,Paisaje de bosque nublado durante el regreso de una salida regional,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT027,/choco-andino-itinerary-one-day/,/es/itinerario-choco-andino-un-dia/,One-Day Chocó Andino Itinerary,hero,/assets/cat_park_page_02.jpg,assets/images/pages/replacements/cat027-hero.jpg,Forested mountains and cloud layers on a Chocó Andino day route,Montañas boscosas y capas de nubes en una ruta de un día,1800x1350 minimum,4:3 source; keep subject inside center square safe area,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",400 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT027,/choco-andino-itinerary-one-day/,/es/itinerario-choco-andino-un-dia/,One-Day Chocó Andino Itinerary,content_card,/assets/cta_park_page_03.jpg,assets/images/pages/replacements/cat027-card-01.jpg,Cloud forest landscape suitable for a nature-focused day,Paisaje de bosque nublado para un día de naturaleza,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT027,/choco-andino-itinerary-one-day/,/es/itinerario-choco-andino-un-dia/,One-Day Chocó Andino Itinerary,content_card,/assets/images/pages/home/cacao-processing.jpg,assets/images/pages/replacements/cat027-card-02.jpg,Cacao processing as the anchor for a producer-focused day,Proceso de cacao como eje de un día productivo,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT027,/choco-andino-itinerary-one-day/,/es/itinerario-choco-andino-un-dia/,One-Day Chocó Andino Itinerary,content_card,/assets/images/pages/placeholders/placeholder-hero.jpg,assets/images/pages/replacements/cat027-card-03.jpg,Rural setting representing community-led regional learning,Entorno rural para aprendizaje guiado por una comunidad,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
Medium,CAT027,/choco-andino-itinerary-one-day/,/es/itinerario-choco-andino-un-dia/,One-Day Chocó Andino Itinerary,content_card,/assets/images/pages/placeholders/placeholder-clouds.jpg,assets/images/pages/replacements/cat027-card-04.jpg,Clouds crossing a scenic mountain route,Nubes cruzando una ruta escénica de montaña,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
Medium,CAT027,/choco-andino-itinerary-one-day/,/es/itinerario-choco-andino-un-dia/,One-Day Chocó Andino Itinerary,content_card,/assets/images/pages/home/cacao-pod.jpg,assets/images/pages/replacements/cat027-card-05.jpg,Cacao pod representing a balanced regional introduction,Mazorca de cacao como ejemplo de introducción regional equilibrada,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT027,/choco-andino-itinerary-one-day/,/es/itinerario-choco-andino-un-dia/,One-Day Chocó Andino Itinerary,content_card,/assets/images/pages/placeholders/placeholder-tour.jpg,assets/images/pages/replacements/cat027-card-06.jpg,Regional road illustrating transport and return planning,Vía regional para planificar transporte y regreso,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
Medium,CAT028,/choco-andino-itinerary-two-days/,/es/itinerario-choco-andino-dos-dias/,Two-Day Chocó Andino Itinerary,hero,/assets/cta_park_page_03.jpg,assets/images/pages/replacements/cat028-hero.jpg,Layered cloud forest landscape suited to a slower two-day route,Paisaje de bosque nublado en capas para una ruta lenta de dos días,1800x1350 minimum,4:3 source; keep subject inside center square safe area,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",400 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT028,/choco-andino-itinerary-two-days/,/es/itinerario-choco-andino-dos-dias/,Two-Day Chocó Andino Itinerary,content_card,/assets/cta_park_page_03.jpg,assets/images/pages/replacements/cat028-card-01.jpg,Cloud forest scenery for the first day of a regional route,Paisaje de bosque para el primer día regional,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT028,/choco-andino-itinerary-two-days/,/es/itinerario-choco-andino-dos-dias/,Two-Day Chocó Andino Itinerary,content_card,/assets/cat_park_page_02.jpg,assets/images/pages/replacements/cat028-card-02.jpg,Broad regional mountain landscape beyond Mindo,Paisaje regional amplio más allá de Mindo,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT028,/choco-andino-itinerary-two-days/,/es/itinerario-choco-andino-dos-dias/,Two-Day Chocó Andino Itinerary,content_card,/assets/images/pages/placeholders/placeholder-hero.jpg,assets/images/pages/replacements/cat028-card-03.jpg,Community learning setting for a slower second day,Entorno comunitario para un segundo día más lento,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
Medium,CAT028,/choco-andino-itinerary-two-days/,/es/itinerario-choco-andino-dos-dias/,Two-Day Chocó Andino Itinerary,content_card,/assets/images/pages/home/coffee-cherries.jpg,assets/images/pages/replacements/cat028-card-04.jpg,Coffee cherries representing a productive landscape route,Cerezas de café en una ruta de paisajes productivos,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT028,/choco-andino-itinerary-two-days/,/es/itinerario-choco-andino-dos-dias/,Two-Day Chocó Andino Itinerary,content_card,/assets/images/pages/placeholders/placeholder-gallery.jpg,assets/images/pages/replacements/cat028-card-05.jpg,Photography equipment representing specialist nature priorities,Equipo fotográfico para prioridades naturalistas,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
