pair_id,review_order,build_phase,priority,decision,page_type,topic_cluster,cluster_role,language,page_path,page_url,counterpart_path,counterpart_url,canonical_url,hreflang_en_url,hreflang_es_url,hreflang_x_default_url,page_name,title_tag,meta_description,h1,primary_keyword,counterpart_primary_keyword,secondary_keywords,search_intent,audience_segment,funnel_stage,content_goal,conversion_goal,product_codes,product_truth_status,primary_cta,secondary_cta,required_internal_links,sister_site_target,schema_types,css_cluster,analytics_page_type,analytics_events,primary_entity,supporting_entities,answer_first_question,faq_topics,geo_entities,image_direction,source_basis,cannibalization_guard,content_min_words,content_max_words,sitemap_include,sitemap_priority,sitemap_changefreq,indexability,build_status,human_review_required,qa_requirements,implementation_notes
CAT018,18,phase_2,Medium,create,destination_guide,tulipe,support,en,/tulipe-archaeological-site/,https://chocoandinotours.com/tulipe-archaeological-site/,/es/sitio-arqueologico-tulipe/,https://chocoandinotours.com/es/sitio-arqueologico-tulipe/,https://chocoandinotours.com/tulipe-archaeological-site/,https://chocoandinotours.com/tulipe-archaeological-site/,https://chocoandinotours.com/es/sitio-arqueologico-tulipe/,https://chocoandinotours.com/tulipe-archaeological-site/,Tulipe Archaeological Site Visitor Guide,Tulipe Archaeological Site | Chocó Andino Guide,"Plan a visit to Tulipe with cultural context, current access questions and ideas for combining archaeology with the wider Chocó Andino.",Tulipe Archaeological Site Visitor Guide,Tulipe archaeological site Ecuador,sitio arqueológico Tulipe,Chocó Andino Ecuador | northwest Quito | local guided experience,informational_commercial,independent_travelers_couples_families_small_groups,middle,Answer the core planning question for Tulipe Archaeological Site Visitor Guide and move the visitor to the correct next decision.,"Qualified tour request, WhatsApp conversation or intentional sister-site handoff",TBD_CAT_PRODUCT_MAP,access_requires_confirmation,Plan a Tulipe visit,Build a cultural day,/yumbo-culture-choco-andino/ | /choco-andino-day-trip-from-quito/ | /book-tour/,,Article | FAQPage | WebPage | BreadcrumbList,guide,destination_guide,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Tulipe Archaeological Site Visitor Guide,Chocó Andino de Pichincha Biosphere Reserve | Pichincha | Ecuador | Tulipe | Yumbo culture,What should a traveler know before choosing Tulipe Archaeological Site Visitor Guide?,What is this experience or place? | Who is it best for? | How long should I allow? | What must be confirmed before visiting?,Chocó Andino de Pichincha | northwest Quito | Pichincha | Ecuador,"Authentic regional landscape, producer, community or cultural image with permission; avoid generic stock and wildlife promises.",UNESCO Yumbo reference; Quito Turismo Tulipe destination evidence,Keep the page centered on the wider Chocó Andino; link narrow Mindo activity and specialist birding intent to sister sites.,900,1450,yes,0.6,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,"Confirm opening, fees, access and guide rules close to publication."
CAT018,18,phase_2,Medium,create,destination_guide,tulipe,support,es,/es/sitio-arqueologico-tulipe/,https://chocoandinotours.com/es/sitio-arqueologico-tulipe/,/tulipe-archaeological-site/,https://chocoandinotours.com/tulipe-archaeological-site/,https://chocoandinotours.com/es/sitio-arqueologico-tulipe/,https://chocoandinotours.com/tulipe-archaeological-site/,https://chocoandinotours.com/es/sitio-arqueologico-tulipe/,https://chocoandinotours.com/tulipe-archaeological-site/,Guía del Sitio Arqueológico de Tulipe,Sitio Arqueológico de Tulipe | Guía del Chocó Andino,"Planifica una visita a Tulipe con contexto cultural, preguntas de acceso actual e ideas para combinar arqueología con el Chocó Andino.",Guía del Sitio Arqueológico de Tulipe,sitio arqueológico Tulipe,Tulipe archaeological site Ecuador,Chocó Andino Ecuador | noroccidente de Quito | experiencia guiada local,informational_commercial,independent_travelers_couples_families_small_groups,middle,Responder la pregunta principal sobre Guía del Sitio Arqueológico de Tulipe y llevar al visitante a la siguiente decisión correcta.,"Solicitud calificada, conversación por WhatsApp o derivación intencional al sitio hermano",TBD_CAT_PRODUCT_MAP,access_requires_confirmation,Planificar una visita a Tulipe,Armar un día cultural,/es/cultura-yumbo-choco-andino/ | /es/excursion-choco-andino-desde-quito/ | /es/reservar-tour/,,Article | FAQPage | WebPage | BreadcrumbList,guide,destination_guide,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Guía del Sitio Arqueológico de Tulipe,Reserva de Biósfera del Chocó Andino de Pichincha | Pichincha | Ecuador | Tulipe | Yumbo culture,¿Qué debe saber un viajero antes de elegir Guía del Sitio Arqueológico de Tulipe?,¿Qué es esta experiencia o lugar? | ¿Para quién es adecuada? | ¿Cuánto tiempo se necesita? | ¿Qué se debe confirmar antes de visitar?,Chocó Andino de Pichincha | noroccidente de Quito | Pichincha | Ecuador,"Imagen auténtica de paisaje, productor, comunidad o cultura con permiso; evitar fotos genéricas y promesas de fauna.",UNESCO Yumbo reference; Quito Turismo Tulipe destination evidence,Mantener el enfoque en el Chocó Andino amplio; dirigir actividades puntuales de Mindo y aviturismo especializado a sitios hermanos.,900,1450,yes,0.6,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,"Confirm opening, fees, access and guide rules close to publication."
CAT019,19,phase_2,Medium,create,destination_guide,yunguilla,support,en,/yunguilla-community-tourism/,https://chocoandinotours.com/yunguilla-community-tourism/,/es/turismo-comunitario-yunguilla/,https://chocoandinotours.com/es/turismo-comunitario-yunguilla/,https://chocoandinotours.com/yunguilla-community-tourism/,https://chocoandinotours.com/yunguilla-community-tourism/,https://chocoandinotours.com/es/turismo-comunitario-yunguilla/,https://chocoandinotours.com/yunguilla-community-tourism/,Yunguilla Community Tourism Guide,Yunguilla Community Tourism | Chocó Andino Guide,"Learn how to arrange a respectful visit to Yunguilla, a recognized community tourism destination in the Chocó Andino near Quito.",Yunguilla Community Tourism Guide,Yunguilla community tourism,turismo comunitario Yunguilla,Chocó Andino Ecuador | northwest Quito | local guided experience,informational_commercial,independent_travelers_couples_families_small_groups,middle,Answer the core planning question for Yunguilla Community Tourism Guide and move the visitor to the correct next decision.,"Qualified tour request, WhatsApp conversation or intentional sister-site handoff",TBD_CAT_PRODUCT_MAP,partnership_required_before_sales,Explore Yunguilla,Ask about a community visit,/community-tourism-choco-andino/ | /responsible-travel-choco-andino/ | /book-tour/,,Article | FAQPage | WebPage | BreadcrumbList,guide,destination_guide,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Yunguilla Community Tourism Guide,Chocó Andino de Pichincha Biosphere Reserve | Pichincha | Ecuador | Yunguilla | community tourism,What should a traveler know before choosing Yunguilla Community Tourism Guide?,What is this experience or place? | Who is it best for? | How long should I allow? | What must be confirmed before visiting?,Chocó Andino de Pichincha | northwest Quito | Pichincha | Ecuador,"Authentic regional landscape, producer, community or cultural image with permission; avoid generic stock and wildlife promises.",Quito Turismo responsible-tourism and Yunguilla evidence,Keep the page centered on the wider Chocó Andino; link narrow Mindo activity and specialist birding intent to sister sites.,900,1450,yes,0.6,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,Publish sales CTA only after confirming relationship and booking pathway.
CAT019,19,phase_2,Medium,create,destination_guide,yunguilla,support,es,/es/turismo-comunitario-yunguilla/,https://chocoandinotours.com/es/turismo-comunitario-yunguilla/,/yunguilla-community-tourism/,https://chocoandinotours.com/yunguilla-community-tourism/,https://chocoandinotours.com/es/turismo-comunitario-yunguilla/,https://chocoandinotours.com/yunguilla-community-tourism/,https://chocoandinotours.com/es/turismo-comunitario-yunguilla/,https://chocoandinotours.com/yunguilla-community-tourism/,Guía de Turismo Comunitario en Yunguilla,Turismo Comunitario en Yunguilla | Guía del Chocó Andino,"Conoce cómo organizar una visita respetuosa a Yunguilla, destino reconocido de turismo comunitario en el Chocó Andino.",Guía de Turismo Comunitario en Yunguilla,turismo comunitario Yunguilla,Yunguilla community tourism,Chocó Andino Ecuador | noroccidente de Quito | experiencia guiada local,informational_commercial,independent_travelers_couples_families_small_groups,middle,Responder la pregunta principal sobre Guía de Turismo Comunitario en Yunguilla y llevar al visitante a la siguiente decisión correcta.,"Solicitud calificada, conversación por WhatsApp o derivación intencional al sitio hermano",TBD_CAT_PRODUCT_MAP,partnership_required_before_sales,Explorar Yunguilla,Consultar una visita comunitaria,/es/turismo-comunitario-choco-andino/ | /es/viaje-responsable-choco-andino/ | /es/reservar-tour/,,Article | FAQPage | WebPage | BreadcrumbList,guide,destination_guide,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Guía de Turismo Comunitario en Yunguilla,Reserva de Biósfera del Chocó Andino de Pichincha | Pichincha | Ecuador | Yunguilla | community tourism,¿Qué debe saber un viajero antes de elegir Guía de Turismo Comunitario en Yunguilla?,¿Qué es esta experiencia o lugar? | ¿Para quién es adecuada? | ¿Cuánto tiempo se necesita? | ¿Qué se debe confirmar antes de visitar?,Chocó Andino de Pichincha | noroccidente de Quito | Pichincha | Ecuador,"Imagen auténtica de paisaje, productor, comunidad o cultura con permiso; evitar fotos genéricas y promesas de fauna.",Quito Turismo responsible-tourism and Yunguilla evidence,Mantener el enfoque en el Chocó Andino amplio; dirigir actividades puntuales de Mindo y aviturismo especializado a sitios hermanos.,900,1450,yes,0.6,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,Publish sales CTA only after confirming relationship and booking pathway.
CAT020,20,phase_2,Medium,create,destination_guide,pacto,support,en,/pacto-choco-andino-guide/,https://chocoandinotours.com/pacto-choco-andino-guide/,/es/guia-pacto-choco-andino/,https://chocoandinotours.com/es/guia-pacto-choco-andino/,https://chocoandinotours.com/pacto-choco-andino-guide/,https://chocoandinotours.com/pacto-choco-andino-guide/,https://chocoandinotours.com/es/guia-pacto-choco-andino/,https://chocoandinotours.com/pacto-choco-andino-guide/,Pacto and the Chocó Andino,"Pacto, Ecuador | Chocó Andino Travel Guide","Explore Pacto as a gateway to rural landscapes, cacao, waterfalls and community life in the northwestern Chocó Andino.",Pacto and the Chocó Andino,Pacto Ecuador travel guide,guía de Pacto Ecuador,Chocó Andino Ecuador | northwest Quito | local guided experience,informational_commercial,independent_travelers_couples_families_small_groups,middle,Answer the core planning question for Pacto and the Chocó Andino and move the visitor to the correct next decision.,"Qualified tour request, WhatsApp conversation or intentional sister-site handoff",TBD_CAT_PRODUCT_MAP,route_and_providers_need_confirmation,Explore Pacto,Plan a regional route,/experiences/cacao-chocolate-choco-andino/ | /local-farms-and-producers-choco-andino/ | /tours/,,Article | FAQPage | WebPage | BreadcrumbList,guide,destination_guide,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Pacto and the Chocó Andino,Chocó Andino de Pichincha Biosphere Reserve | Pichincha | Ecuador | Pacto | cacao | rural landscapes,What should a traveler know before choosing Pacto and the Chocó Andino?,What is this experience or place? | Who is it best for? | How long should I allow? | What must be confirmed before visiting?,Chocó Andino de Pichincha | northwest Quito | Pichincha | Ecuador,"Authentic regional landscape, producer, community or cultural image with permission; avoid generic stock and wildlife promises.",UNESCO agriculture context; Quito Turismo Pacto and cacao evidence,Keep the page centered on the wider Chocó Andino; link narrow Mindo activity and specialist birding intent to sister sites.,900,1450,yes,0.6,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,"Confirm exact attractions, travel times and providers; avoid presenting all area farms as public."
CAT020,20,phase_2,Medium,create,destination_guide,pacto,support,es,/es/guia-pacto-choco-andino/,https://chocoandinotours.com/es/guia-pacto-choco-andino/,/pacto-choco-andino-guide/,https://chocoandinotours.com/pacto-choco-andino-guide/,https://chocoandinotours.com/es/guia-pacto-choco-andino/,https://chocoandinotours.com/pacto-choco-andino-guide/,https://chocoandinotours.com/es/guia-pacto-choco-andino/,https://chocoandinotours.com/pacto-choco-andino-guide/,Pacto y el Chocó Andino,"Pacto, Ecuador | Guía de Viaje del Chocó Andino","Explora Pacto como puerta a paisajes rurales, cacao, cascadas y vida comunitaria en el noroccidente del Chocó Andino.",Pacto y el Chocó Andino,guía de Pacto Ecuador,Pacto Ecuador travel guide,Chocó Andino Ecuador | noroccidente de Quito | experiencia guiada local,informational_commercial,independent_travelers_couples_families_small_groups,middle,Responder la pregunta principal sobre Pacto y el Chocó Andino y llevar al visitante a la siguiente decisión correcta.,"Solicitud calificada, conversación por WhatsApp o derivación intencional al sitio hermano",TBD_CAT_PRODUCT_MAP,route_and_providers_need_confirmation,Explorar Pacto,Planificar una ruta regional,/es/experiencias/cacao-y-chocolate-choco-andino/ | /es/fincas-y-productores-choco-andino/ | /es/tours/,,Article | FAQPage | WebPage | BreadcrumbList,guide,destination_guide,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Pacto y el Chocó Andino,Reserva de Biósfera del Chocó Andino de Pichincha | Pichincha | Ecuador | Pacto | cacao | rural landscapes,¿Qué debe saber un viajero antes de elegir Pacto y el Chocó Andino?,¿Qué es esta experiencia o lugar? | ¿Para quién es adecuada? | ¿Cuánto tiempo se necesita? | ¿Qué se debe confirmar antes de visitar?,Chocó Andino de Pichincha | noroccidente de Quito | Pichincha | Ecuador,"Imagen auténtica de paisaje, productor, comunidad o cultura con permiso; evitar fotos genéricas y promesas de fauna.",UNESCO agriculture context; Quito Turismo Pacto and cacao evidence,Mantener el enfoque en el Chocó Andino amplio; dirigir actividades puntuales de Mindo y aviturismo especializado a sitios hermanos.,900,1450,yes,0.6,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,"Confirm exact attractions, travel times and providers; avoid presenting all area farms as public."
CAT021,21,phase_2,Medium,create,destination_guide,nanegalito,support,en,/nanegalito-choco-andino-guide/,https://chocoandinotours.com/nanegalito-choco-andino-guide/,/es/guia-nanegalito-choco-andino/,https://chocoandinotours.com/es/guia-nanegalito-choco-andino/,https://chocoandinotours.com/nanegalito-choco-andino-guide/,https://chocoandinotours.com/nanegalito-choco-andino-guide/,https://chocoandinotours.com/es/guia-nanegalito-choco-andino/,https://chocoandinotours.com/nanegalito-choco-andino-guide/,Nanegalito and the Chocó Andino,"Nanegalito, Ecuador | Chocó Andino Travel Guide","Use Nanegalito as a practical Chocó Andino gateway for coffee, cloud forest routes and travel between Quito and Mindo.",Nanegalito and the Chocó Andino,Nanegalito Ecuador travel guide,guía de Nanegalito Ecuador,Chocó Andino Ecuador | northwest Quito | local guided experience,informational_commercial,independent_travelers_couples_families_small_groups,middle,Answer the core planning question for Nanegalito and the Chocó Andino and move the visitor to the correct next decision.,"Qualified tour request, WhatsApp conversation or intentional sister-site handoff",TBD_CAT_PRODUCT_MAP,route_and_providers_need_confirmation,Explore Nanegalito,Plan a stop,/experiences/coffee-farms-choco-andino/ | /quito-to-choco-andino-transport/ | /tours/,,Article | FAQPage | WebPage | BreadcrumbList,guide,destination_guide,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Nanegalito and the Chocó Andino,Chocó Andino de Pichincha Biosphere Reserve | Pichincha | Ecuador | Nanegalito | coffee | Quito-Mindo corridor,What should a traveler know before choosing Nanegalito and the Chocó Andino?,What is this experience or place? | Who is it best for? | How long should I allow? | What must be confirmed before visiting?,Chocó Andino de Pichincha | northwest Quito | Pichincha | Ecuador,"Authentic regional landscape, producer, community or cultural image with permission; avoid generic stock and wildlife promises.",Quito Turismo coffee-farm evidence; regional route context,Keep the page centered on the wider Chocó Andino; link narrow Mindo activity and specialist birding intent to sister sites.,900,1450,yes,0.6,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,Verify stops and producer permissions before naming them.
CAT021,21,phase_2,Medium,create,destination_guide,nanegalito,support,es,/es/guia-nanegalito-choco-andino/,https://chocoandinotours.com/es/guia-nanegalito-choco-andino/,/nanegalito-choco-andino-guide/,https://chocoandinotours.com/nanegalito-choco-andino-guide/,https://chocoandinotours.com/es/guia-nanegalito-choco-andino/,https://chocoandinotours.com/nanegalito-choco-andino-guide/,https://chocoandinotours.com/es/guia-nanegalito-choco-andino/,https://chocoandinotours.com/nanegalito-choco-andino-guide/,Nanegalito y el Chocó Andino,"Nanegalito, Ecuador | Guía del Chocó Andino","Usa Nanegalito como puerta práctica al Chocó Andino para café, rutas de bosque nublado y viajes entre Quito y Mindo.",Nanegalito y el Chocó Andino,guía de Nanegalito Ecuador,Nanegalito Ecuador travel guide,Chocó Andino Ecuador | noroccidente de Quito | experiencia guiada local,informational_commercial,independent_travelers_couples_families_small_groups,middle,Responder la pregunta principal sobre Nanegalito y el Chocó Andino y llevar al visitante a la siguiente decisión correcta.,"Solicitud calificada, conversación por WhatsApp o derivación intencional al sitio hermano",TBD_CAT_PRODUCT_MAP,route_and_providers_need_confirmation,Explorar Nanegalito,Planificar una parada,/es/experiencias/fincas-de-cafe-choco-andino/ | /es/transporte-quito-choco-andino/ | /es/tours/,,Article | FAQPage | WebPage | BreadcrumbList,guide,destination_guide,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Nanegalito y el Chocó Andino,Reserva de Biósfera del Chocó Andino de Pichincha | Pichincha | Ecuador | Nanegalito | coffee | Quito-Mindo corridor,¿Qué debe saber un viajero antes de elegir Nanegalito y el Chocó Andino?,¿Qué es esta experiencia o lugar? | ¿Para quién es adecuada? | ¿Cuánto tiempo se necesita? | ¿Qué se debe confirmar antes de visitar?,Chocó Andino de Pichincha | noroccidente de Quito | Pichincha | Ecuador,"Imagen auténtica de paisaje, productor, comunidad o cultura con permiso; evitar fotos genéricas y promesas de fauna.",Quito Turismo coffee-farm evidence; regional route context,Mantener el enfoque en el Chocó Andino amplio; dirigir actividades puntuales de Mindo y aviturismo especializado a sitios hermanos.,900,1450,yes,0.6,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,Verify stops and producer permissions before naming them.
CAT022,22,phase_2,Medium,create,destination_guide,mashpi_pachijal,support,en,/mashpi-pachijal-choco-andino/,https://chocoandinotours.com/mashpi-pachijal-choco-andino/,/es/mashpi-pachijal-choco-andino/,https://chocoandinotours.com/es/mashpi-pachijal-choco-andino/,https://chocoandinotours.com/mashpi-pachijal-choco-andino/,https://chocoandinotours.com/mashpi-pachijal-choco-andino/,https://chocoandinotours.com/es/mashpi-pachijal-choco-andino/,https://chocoandinotours.com/mashpi-pachijal-choco-andino/,Mashpi and Pachijal in the Chocó Andino,Mashpi and Pachijal | Chocó Andino Visitor Guide,"Understand the Mashpi and Pachijal area, its lower-elevation forests, cacao context and the access questions to confirm before visiting.",Mashpi and Pachijal in the Chocó Andino,Mashpi Pachijal travel guide,guía Mashpi Pachijal,Chocó Andino Ecuador | northwest Quito | local guided experience,informational,independent_travelers_couples_families_small_groups,top_middle,Answer the core planning question for Mashpi and Pachijal in the Chocó Andino and move the visitor to the correct next decision.,"Qualified tour request, WhatsApp conversation or intentional sister-site handoff",TBD_CAT_PRODUCT_MAP,access_and_partnerships_require_confirmation,Explore the area,Ask about access,/choco-andino-biosphere-reserve/ | /responsible-travel-choco-andino/ | /tours/,,Article | FAQPage | WebPage | BreadcrumbList,guide,destination_guide,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Mashpi and Pachijal in the Chocó Andino,Chocó Andino de Pichincha Biosphere Reserve | Pichincha | Ecuador | Mashpi | Pachijal | cacao | humid forest,What should a traveler know before choosing Mashpi and Pachijal in the Chocó Andino?,What is this experience or place? | Who is it best for? | How long should I allow? | What must be confirmed before visiting?,Chocó Andino de Pichincha | northwest Quito | Pichincha | Ecuador,"Authentic regional landscape, producer, community or cultural image with permission; avoid generic stock and wildlife promises.",Quito Turismo cacao and conservation-area evidence; MBW GSC Mashpi demand,Keep the page centered on the wider Chocó Andino; link narrow Mindo activity and specialist birding intent to sister sites.,900,1450,yes,0.6,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,"Avoid confusing public routes, private reserves and lodges; verify every access claim."
CAT022,22,phase_2,Medium,create,destination_guide,mashpi_pachijal,support,es,/es/mashpi-pachijal-choco-andino/,https://chocoandinotours.com/es/mashpi-pachijal-choco-andino/,/mashpi-pachijal-choco-andino/,https://chocoandinotours.com/mashpi-pachijal-choco-andino/,https://chocoandinotours.com/es/mashpi-pachijal-choco-andino/,https://chocoandinotours.com/mashpi-pachijal-choco-andino/,https://chocoandinotours.com/es/mashpi-pachijal-choco-andino/,https://chocoandinotours.com/mashpi-pachijal-choco-andino/,Mashpi y Pachijal en el Chocó Andino,Mashpi y Pachijal | Guía del Chocó Andino,"Conoce la zona de Mashpi y Pachijal, sus bosques de menor elevación, contexto cacaotero y preguntas de acceso que debes confirmar.",Mashpi y Pachijal en el Chocó Andino,guía Mashpi Pachijal,Mashpi Pachijal travel guide,Chocó Andino Ecuador | noroccidente de Quito | experiencia guiada local,informational,independent_travelers_couples_families_small_groups,top_middle,Responder la pregunta principal sobre Mashpi y Pachijal en el Chocó Andino y llevar al visitante a la siguiente decisión correcta.,"Solicitud calificada, conversación por WhatsApp o derivación intencional al sitio hermano",TBD_CAT_PRODUCT_MAP,access_and_partnerships_require_confirmation,Explorar la zona,Consultar acceso,/es/reserva-de-biosfera-choco-andino/ | /es/viaje-responsable-choco-andino/ | /es/tours/,,Article | FAQPage | WebPage | BreadcrumbList,guide,destination_guide,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Mashpi y Pachijal en el Chocó Andino,Reserva de Biósfera del Chocó Andino de Pichincha | Pichincha | Ecuador | Mashpi | Pachijal | cacao | humid forest,¿Qué debe saber un viajero antes de elegir Mashpi y Pachijal en el Chocó Andino?,¿Qué es esta experiencia o lugar? | ¿Para quién es adecuada? | ¿Cuánto tiempo se necesita? | ¿Qué se debe confirmar antes de visitar?,Chocó Andino de Pichincha | noroccidente de Quito | Pichincha | Ecuador,"Imagen auténtica de paisaje, productor, comunidad o cultura con permiso; evitar fotos genéricas y promesas de fauna.",Quito Turismo cacao and conservation-area evidence; MBW GSC Mashpi demand,Mantener el enfoque en el Chocó Andino amplio; dirigir actividades puntuales de Mindo y aviturismo especializado a sitios hermanos.,900,1450,yes,0.6,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,"Avoid confusing public routes, private reserves and lodges; verify every access claim."
CAT023,23,phase_1,High,create,destination_guide,mindo_gateway,support,en,/mindo-and-choco-andino/,https://chocoandinotours.com/mindo-and-choco-andino/,/es/mindo-y-choco-andino/,https://chocoandinotours.com/es/mindo-y-choco-andino/,https://chocoandinotours.com/mindo-and-choco-andino/,https://chocoandinotours.com/mindo-and-choco-andino/,https://chocoandinotours.com/es/mindo-y-choco-andino/,https://chocoandinotours.com/mindo-and-choco-andino/,Mindo and the Chocó Andino,Mindo and the Chocó Andino | Regional Travel Guide,"See how Mindo fits within the wider Chocó Andino and decide when to stay local, travel deeper into the region or combine both.",Mindo and the Chocó Andino,Mindo Chocó Andino,Mindo Chocó Andino,Chocó Andino Ecuador | northwest Quito | local guided experience,informational_commercial,independent_travelers_couples_families_small_groups,middle,Answer the core planning question for Mindo and the Chocó Andino and move the visitor to the correct next decision.,"Qualified tour request, WhatsApp conversation or intentional sister-site handoff",TBD_CAT_PRODUCT_MAP,not_applicable,Plan the wider region,Compare Mindo activities,/things-to-do-in-choco-andino/ | /choco-andino-travel-guide/ | /mindo-adventure-and-activities/,https://mindotours.com/ | https://mindobirdwatching.com/,Article | FAQPage | WebPage | BreadcrumbList,guide,destination_guide,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Mindo and the Chocó Andino,Chocó Andino de Pichincha Biosphere Reserve | Pichincha | Ecuador | Mindo | cloud forest,What should a traveler know before choosing Mindo and the Chocó Andino?,What is this experience or place? | Who is it best for? | How long should I allow? | What must be confirmed before visiting?,Chocó Andino de Pichincha | northwest Quito | Pichincha | Ecuador,"Authentic regional landscape, producer, community or cultural image with permission; avoid generic stock and wildlife promises.",UNESCO regional context; sister-site content and GSC demand,Keep the page centered on the wider Chocó Andino; link narrow Mindo activity and specialist birding intent to sister sites.,900,1450,yes,0.8,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,This is the boundary page: route generic Mindo activities to MindoTours and specialist birds to MBW.
CAT023,23,phase_1,High,create,destination_guide,mindo_gateway,support,es,/es/mindo-y-choco-andino/,https://chocoandinotours.com/es/mindo-y-choco-andino/,/mindo-and-choco-andino/,https://chocoandinotours.com/mindo-and-choco-andino/,https://chocoandinotours.com/es/mindo-y-choco-andino/,https://chocoandinotours.com/mindo-and-choco-andino/,https://chocoandinotours.com/es/mindo-y-choco-andino/,https://chocoandinotours.com/mindo-and-choco-andino/,Mindo y el Chocó Andino,Mindo y el Chocó Andino | Guía Regional,"Conoce cómo Mindo se integra al Chocó Andino y decide cuándo quedarte cerca, recorrer la región o combinar ambas opciones.",Mindo y el Chocó Andino,Mindo Chocó Andino,Mindo Chocó Andino,Chocó Andino Ecuador | noroccidente de Quito | experiencia guiada local,informational_commercial,independent_travelers_couples_families_small_groups,middle,Responder la pregunta principal sobre Mindo y el Chocó Andino y llevar al visitante a la siguiente decisión correcta.,"Solicitud calificada, conversación por WhatsApp o derivación intencional al sitio hermano",TBD_CAT_PRODUCT_MAP,not_applicable,Planificar la región,Comparar actividades en Mindo,/es/que-hacer-en-el-choco-andino/ | /es/guia-de-viaje-choco-andino/ | /es/aventura-y-actividades-en-mindo/,https://mindotours.com/ | https://mindobirdwatching.com/,Article | FAQPage | WebPage | BreadcrumbList,guide,destination_guide,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Mindo y el Chocó Andino,Reserva de Biósfera del Chocó Andino de Pichincha | Pichincha | Ecuador | Mindo | cloud forest,¿Qué debe saber un viajero antes de elegir Mindo y el Chocó Andino?,¿Qué es esta experiencia o lugar? | ¿Para quién es adecuada? | ¿Cuánto tiempo se necesita? | ¿Qué se debe confirmar antes de visitar?,Chocó Andino de Pichincha | noroccidente de Quito | Pichincha | Ecuador,"Imagen auténtica de paisaje, productor, comunidad o cultura con permiso; evitar fotos genéricas y promesas de fauna.",UNESCO regional context; sister-site content and GSC demand,Mantener el enfoque en el Chocó Andino amplio; dirigir actividades puntuales de Mindo y aviturismo especializado a sitios hermanos.,900,1450,yes,0.8,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,This is the boundary page: route generic Mindo activities to MindoTours and specialist birds to MBW.
